id,title,genre_ids,poster_path
589018,Salvajes,"[12, 16, 18, 10751]",img_movies/reiMKMAnOF68EF8f8ai8YrScqdb.jpg
70468,Child Star: The Shirley Temple Story,"[18, 10751]",img_movies/e0ZIx4fzCP9lKeqxUseOk8K4i8D.jpg
77174,El alucinante mundo de Norman,"[10751, 16, 12, 35]",img_movies/8Qytp5pgTMXuU4UqtufVIXqxQVx.jpg
65156,The North Avenue Irregulars,"[10751, 28, 35, 80]",img_movies/gyEaTIil42yWyLoYVKzWJWzDN9J.jpg
37135,Tarzán,"[10751, 12, 16, 18]",img_movies/1Gk8iihu4Q4BGh2n1IwNLB3zM8E.jpg
188783,El león atareado,"[16, 10751, 35]",img_movies/nrFGKt6or7ZedgWUff5OoHGcNLF.jpg
18943,Ernest Va a la Cárcel,"[35, 10751, 80]",img_movies/w1k8SgODFQOk9wHjX4mi8QdkYAO.jpg
105864,El viaje de Arlo,"[12, 16, 10751]",img_movies/AdBRNzPeeQHujTug9y4vSbibWF8.jpg
10527,Madagascar 2,"[12, 16, 35, 10751]",img_movies/zYbvSjajQrb2jU9rUo5Mt06stPd.jpg
62527,Johnny Kapahala: Contracorriente 2,"[10751, 35, 18, 10770]",img_movies/90sepwEsOa39aMoZ1BYGgegF9QK.jpg
1048241,Juego de espías: La ciudad eterna,"[28, 35, 10751]",img_movies/ghlwOez45gndnAp3aPMzg5kxMjp.jpg
420817,Aladdín,"[12, 14, 10749, 10751]",img_movies/trnyoKkkvvjZvRvCMrNDtSf25nH.jpg
410284,Annabelle Hooper and the Ghosts of Nantucket,"[10770, 9648, 10751]",img_movies/ctZeZUrlS1Tt6nH1jEcHA5UAk64.jpg
404851,The 3 Tails : A Mermaid Adventure,"[10751, 12, 14]",img_movies/tjLgbRafhj60sqSqBnIStfeFeHT.jpg
5255,Polar Express,"[16, 12, 10751, 14]",img_movies/ja6QGEUkP8t3wjjoHYvpRStomlT.jpg
676685,Misión Panda en África,"[16, 12, 35, 10751]",img_movies/as0XCcMj7ECygru2xS88PWc6C6W.jpg
220980,La Navidad vuelve a Canaan,"[18, 10751, 10770]",img_movies/llycTLvu6R9ALZ5pHXQGJxMl8aQ.jpg
1046032,Los tipos malos: Una navidad muy mala,"[16, 35, 10751, 28]",img_movies/zRFEchHTrreuJdAZUgmwOz22RbC.jpg
325813,Clonando a Adam,"[35, 10751, 878, 10770]",img_movies/Ak40eOsh7MK466eJmoIUMwNEWON.jpg
1022796,Wish: El poder de los deseos,"[16, 10751, 14, 12]",img_movies/1VXMrUioKfPAPSsezHKexx77Dbz.jpg
1053812,Thomas & Friends: The Mystery of Lookout Mountain,"[16, 10751, 12]",img_movies/y54q8Dpa2Z1qC1SGF2aDodo4Kyl.jpg
10515,El castillo en el cielo,"[12, 14, 16, 28, 10751]",img_movies/6EkloGi5FUtPLZl5NtGvVGIfX0B.jpg
1147400,"Miraculous World: París, las aventuras de Shadybug y Claw Noir","[16, 28, 14, 10751, 10770]",img_movies/A7YDBDf9z1jvORT3omeD01Ez47S.jpg
518514,Una aventura africana,"[12, 18, 10751]",img_movies/dCRT8Gs0QrZpS1PwPB9QSQXQcpm.jpg
518514,Una aventura africana,"[12, 18, 10751]",img_movies/dCRT8Gs0QrZpS1PwPB9QSQXQcpm.jpg
481084,La familia Addams,"[10751, 16, 35, 14]",img_movies/307Y96L1iJ6gujCfuGPWNTqgbBd.jpg
10340,La dama y el vagabundo,"[10751, 16, 10749]",img_movies/vHbizQYlkL8MwtOdsdWaPuR5N5w.jpg
10693,Peter Pan,"[16, 10751, 12, 14]",img_movies/tDvGRWSdqT31ADijJf9OhbTbQ77.jpg
427004,Buscando a Dory: Entrevistas a Vida Marina,"[16, 10751, 35]",img_movies/nKTFsng12wXI75c84WFKnDHQ2Qa.jpg
40611,"The Lion, the Witch and the Wardrobe","[16, 10751, 10770, 14, 12]",img_movies/5ebzw3VOkceR4gq9w3ZQ5nptOS4.jpg
812,Aladdin,"[16, 10751, 12, 14, 10749]",img_movies/5ALwczKzFxbsiMDlHuy7aREDCzr.jpg
22794,Lluvia de albóndigas,"[16, 35, 10751]",img_movies/cMs3pxK1xjse7fJooGZsWAlrk6Q.jpg
8839,Casper,"[14, 35, 10751]",img_movies/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg
2758,La familia Addams: La tradición continúa,"[35, 10751, 14]",img_movies/3ZcXBJq9DRxEXHEtgZTiwBERqW4.jpg
9994,"Basil, el ratón superdetective","[16, 10751, 12, 9648]",img_movies/osNTFX6TRPCXbujQJWyXc912DgE.jpg
1328913,Padre no hay más que uno 5: Nido repleto,"[35, 10751]",img_movies/byVPxBi6LdH5rpCKlz2Fh4EsTzX.jpg
42622,El valle del arco iris,"[14, 10749, 10751]",img_movies/msH0uF55BP3IUSn7Qo1KlwYCUc1.jpg
10315,Fantástico Sr. Fox,"[12, 16, 35, 10751]",img_movies/2B2IcoSMpOa64Yw8DDtGzXdS4vl.jpg
10895,Pinocho,"[16, 10751, 14]",img_movies/sAluF7lNc4Mv3qxx1mmOgsfbr0C.jpg
642885,El retorno de las brujas 2,"[14, 35, 10751]",img_movies/gbbZNVuGSD6cPGZ4sfcrA59EKNY.jpg
9016,El planeta del tesoro,"[878, 12, 16, 10751, 14]",img_movies/cwwRIK1V1R6QQKromGi0OaJLD8l.jpg
25475,Campanilla y el tesoro perdido,"[16, 10751, 12, 14]",img_movies/s5ggvZQMXhP3O2dQD8iQE46K6b6.jpg
13225,FernGully. Las aventuras de Zak y Crysta,"[10751, 14, 16, 12]",img_movies/sHakz2SbppBNGB3TdvhfcAh1TCw.jpg
172385,Río 2,"[16, 12, 35, 10751]",img_movies/xx1k3kCfIs95eAMa1pglXv74cRp.jpg
24554,En busca del valle encantado X: El viaje de los Cuellilargos,"[16, 12, 10751]",img_movies/8pE1rOeUyQYwvIIXGwCXZOo18Go.jpg
44896,Rango,"[16, 35, 10751, 37, 12]",img_movies/99Dpm7Ep8OelbNyEVBlln50EHGj.jpg
877269,Mundo extraño,"[16, 10751, 12, 878, 14]",img_movies/c16eybXiG9ysoTu7yV460w0Jj43.jpg
43869,La mascota del regimiento,"[12, 10751]",img_movies/zpCZvLxpgJFzuClBdy6NcdsxCZn.jpg
80321,Madagascar 3: De marcha por Europa,"[16, 10751, 35, 12]",img_movies/8fKTIecTVNURB6CRFjYMypggRL2.jpg
297270,Campanilla y la leyenda de la bestia,"[12, 16, 10751]",img_movies/14Yjf8xW2uWkZ3ZhagbrKMXbe70.jpg
8981,Mi querido Frankie,"[18, 10751]",img_movies/5YRDvaBWBbhTKBYYc7BoOWdW01N.jpg
520758,Chicken Run: Amanecer de los nuggets,"[10751, 16, 12, 35]",img_movies/xPQeZUdUIsjbbXVjm69owPdSqTG.jpg
732670,LEGO Star Wars: Especial Felices Fiestas,"[16, 10751, 878, 12, 35, 10770]",img_movies/ApYuiyKtkyA1SMC6UgvKZczPwUj.jpg
11360,Dumbo,"[16, 10751]",img_movies/xXBX2G5dc2WUZslcWuAXYKvYKoI.jpg
9992,Arthur y los Minimoys,"[12, 14, 16, 10751]",img_movies/uOsgh66VTfsXtp7WWL87zZGsZlP.jpg
8871,El Grinch,"[10751, 35]",img_movies/dj6U3KbuwcjMuDir1bUHp0yDcuB.jpg
5559,Bee Movie,"[10751, 16, 12, 35]",img_movies/AiaVAIc9KsYsNkAFNGiHtmmoZ2d.jpg
10948,Tod y Toby,"[12, 16, 18, 10751]",img_movies/33jyy4W2usMrY796udOjcbMwput.jpg
10830,Matilda,"[35, 10751, 14]",img_movies/icsytUzUc9f97a9SdafFG0eqijR.jpg
11430,El rey león 3: Hakuna Matata,"[10751, 16, 35, 28]",img_movies/x2SAEOXURbKDgKfdHdZ49VhPGrB.jpg
522478,Peter Rabbit 2: A la fuga,"[10751, 35, 12, 16]",img_movies/7qb6u23jMucfMlJ4MCSFo8djka1.jpg
13499,"Míos, tuyos y nuestros","[35, 10751, 10749]",img_movies/pjrZSAKsnA7IlCOsVEZkntsNXqO.jpg
55567,Standing Ovation,"[35, 10402, 10751]",img_movies/tPd7dnvIgzkvM8XLyC4mQCq21T1.jpg
7518,Vecinos invasores,"[10751, 35, 16]",img_movies/5lHMB2jwlQV43RBfT5g3BRGN0Tm.jpg
412117,Mascotas 2,"[10751, 35, 12, 16]",img_movies/dqGsG2uNV9JGgrfODbTafPUukci.jpg
1112231,Peter & the Wolf,"[16, 12, 10751, 14]",img_movies/mZM8vI8VyWRAobI4gcCxMrtgRQl.jpg
420809,Maléfica: Maestra del mal,"[10751, 14, 12, 28]",img_movies/eZOkXqHXWCKytd78TggAtJ0M3gU.jpg
298115,Dragones: El origen de las carreras de dragones,"[16, 10751, 12, 35, 14]",img_movies/4f9DpOkD5Z0oT3qMfLOa1B2eaWO.jpg
88751,Viaje al centro de la Tierra,"[28, 878, 12, 35, 10751]",img_movies/uWWKeB6iPtn5PIckZK0L4yw3Fg2.jpg
6477,Alvin y las ardillas,"[35, 10751, 14]",img_movies/xpInKihOnJZ9QePD5letvwDV9W8.jpg
1014530,Eva y Beba: Condenadas a bailar,"[10751, 35]",img_movies/rX3COjgToe6KSJXLZRCAgvzP0mf.jpg
10022,Un canguro superduro,"[35, 10751, 28]",img_movies/s4Z4hf8L0P1fvGoQpfCFjP5oLid.jpg
137106,La LEGO película,"[16, 10751, 12, 35, 14]",img_movies/faKcUazMUagPhx9N3kKNaUCrES4.jpg
788,"Señora Doubtfire, papá de por vida","[35, 18, 10751]",img_movies/vC9ufyEuCbvojVvl9i6FXN3n06e.jpg
9837,El príncipe de Egipto,"[12, 16, 18, 10751]",img_movies/dyHNyqc9UBhfLZpFM8GTQ9z8AvV.jpg
28178,Siempre a tu lado,"[18, 10751]",img_movies/rLPMD8BOHjvvjjCX7BZQdqNWBm2.jpg
254230,Drylanders,"[18, 10751, 37]",img_movies/xr0r34mila1uOZQWkKLmgMoXNW6.jpg
639854,Las Hermanas Magicas,"[12, 35, 10751, 14]",img_movies/3puDk9b9OBAeoRNF3kq2qMuxwRF.jpg
593660,Mi hermano persigue dinosaurios,"[35, 10751]",img_movies/oDP3BRAV8OUgBkquxOe611tmdy1.jpg
9982,Chicken Little,"[16, 10751, 35]",img_movies/AsDUBjrECTVstxCSGvPbwpA0I0M.jpg
592983,Hechizados,"[16, 14, 10751, 12, 35]",img_movies/g4oArI4RmOnSDZzQbdbAm3yLNkC.jpg
73456,Barbie: Escuela de princesas,"[10751, 16, 14]",img_movies/qChFxsIJvwALomvWiVb3qUq0PIX.jpg
675445,La Patrulla Canina: La película,"[10751, 35, 12, 16]",img_movies/fOYt5TfJKHHz0hFY37kSXKvEdf7.jpg
718789,Lightyear,"[16, 878, 10751, 12]",img_movies/bPIm1SXYp5RQ3c4wP91JQRewIb8.jpg
14518,Pedro y El Lobo,"[16, 10751, 10402]",img_movies/jkJHVuvdzlL3KC8ehyemD3py6Eb.jpg
19165,En busca del valle encantado V: La isla misteriosa,"[16, 10751, 12]",img_movies/amNdOyHW9qFurPApnIwiV7LYlO8.jpg
829402,Ultraman: El ascenso,"[16, 878, 10751, 28]",img_movies/2D7SsqU8VZOl838KR7q9pzljaLe.jpg
12242,Mulán 2,"[16, 35, 10751, 28]",img_movies/lQbZiWh4ZDSd2co0FMz8U3LGvL7.jpg
16366,Joseph: Rey de los Sueños,"[10751, 16]",img_movies/A4Xa0kKzsGE8Tl6X2QARdhsAtUg.jpg
49519,Los Croods,"[16, 12, 10751, 35]",img_movies/3X3qtBTgKt5mCB30RJwbIjgjzdw.jpg
588648,Guardiana de dragones (Dragonkeeper),"[16, 10751, 28, 12, 14]",img_movies/rgBHNpiLZMPzFHyTJruQQ3IT7Lp.jpg
10386,El gigante de hierro,"[16, 10751, 878, 18]",img_movies/voPAzJFyopCnLEwaBWpoX8uDvGI.jpg
9408,Locos por el surf,"[16, 35, 10751]",img_movies/9pHrNZJFAGUxCWOzpqCz5nniUaa.jpg
11077,Este chico es un demonio,"[35, 10751]",img_movies/8wvEUjgtlKbrTJQG2xtzA7C4naE.jpg
38716,Rebecca of Sunnybrook Farm,"[18, 10751, 10402]",img_movies/9sm4ygPGxnOZkZV6214clSBrDUd.jpg
24478,Beethoven 4: Enredo en la familia,"[10751, 35]",img_movies/dvw8mJlEjxvBggoiAbiPkXfvbFO.jpg
71685,Xuxinha e Guto Contra os Monstros do Espaço,"[10751, 16]",img_movies/dsFX9e0bok1ozl2MonmQxWACZxK.jpg
55301,Alvin y las ardillas 3,"[35, 14, 10751, 10402, 16]",img_movies/ipy52l2X0sj5cLuuA6DggMdx8yW.jpg
353486,Jumanji: Bienvenidos a la jungla,"[12, 35, 14, 28, 10751]",img_movies/1uQaSgtHyTN3r2fecL0mSs6geQO.jpg
529203,Los Croods: Una nueva era,"[16, 10751, 12, 14, 35]",img_movies/5uMWKEmegf5aTJnp1u98JF4QerP.jpg
38782,The Wind in the Willows,"[14, 16, 10751, 12, 10770]",img_movies/Dgg7N0bukwmVJU2c1UtgxpdpDB.jpg
1267,Descubriendo a los Robinsons,"[16, 35, 10751]",img_movies/bLzCYc0DECOSkII2CZ4oJx1c5Ix.jpg
1371727,¡Canta!: Thriller,"[16, 10751, 35, 10402]",img_movies/8PI10vlJ7cLIHwOJhf79mycv5du.jpg
324849,Batman: La LEGO película,"[16, 28, 35, 10751]",img_movies/9F7OQVDMmvUJVwI7s0yzGNftC2F.jpg
45699,La mariposa,"[10751, 18]",img_movies/jawVecJvgusDnoMcQCESiAElj0P.jpg
8920,Garfield: La película,"[35, 10751]",img_movies/pMQKL3Dx40au9e172ARVUWsT4qH.jpg
400155,Hotel Transilvania 3: Unas vacaciones monstruosas,"[16, 35, 10751, 14]",img_movies/p5eBnMRoFWjSua4DYdiKjmHP3H5.jpg
228326,El libro de la vida,"[16, 12, 35, 10751, 14]",img_movies/vUqYsOhwDAoFlN2hJktT0XoilXv.jpg
324852,Gru 3. Mi villano favorito,"[28, 16, 35, 10751, 12]",img_movies/mz3zTmsnySgFWGc3ZsBbCQbalut.jpg
9078,Merlín el encantador,"[16, 10751, 14]",img_movies/hMAVsdyj0O13AJF4HK15WxaFsBm.jpg
295887,Beethoven: La búsqueda del tesoro,"[10751, 35, 12, 28]",img_movies/lfDaMeq8vfH0oQbry6hrbSIXbbw.jpg
18147,¡Peligro! Menores sueltos,"[35, 10751]",img_movies/gjjueXoEXup4E9FlBX0tytGyJJE.jpg
462650,El gato con botas: Atrapado en un cuento épico,"[10751, 14, 16, 35, 12]",img_movies/9Li6f0TK0qYc523sC4IjZBQfiyT.jpg
149020,Campioana,"[18, 10751]",img_movies/5MSSNg2lIKmTSMRAyKfAutDlGlX.jpg
1885,"Karate Kid, el momento de la verdad","[28, 12, 18, 10751]",img_movies/qupC1Jxss4YH5Y2ZeIB4XXokGcd.jpg
206370,The Mystery in Dracula's Castle,"[10751, 27, 10770]",img_movies/nNQuPPhjhdQ8li38rj6FT7jOpoo.jpg
62764,"Blancanieves (Mirror, Mirror)","[12, 35, 10751, 14]",img_movies/p89fw8XQPc82fKJCwvydnpAupFy.jpg
11621,Porco Rosso,"[10751, 35, 16, 12]",img_movies/j3RaEwYQ2D4fbdr3nMa3JXSK15o.jpg
12230,101 dálmatas,"[12, 16, 35, 10751]",img_movies/2Bt5iwJ0bMPWgIMBVTJPtI7onbe.jpg
18948,FernGully 2: El rescate mágico,"[16, 10751]",img_movies/xSR8n8o9hael6JLyVuhGqXsOifY.jpg
10140,Las crónicas de Narnia: La travesía del viajero del alba,"[12, 10751, 14]",img_movies/i1VNVBUkai81eRQTS16zXllnN52.jpg
1015724,¡Truco o trato Scooby-Doo!,"[12, 9648, 35, 16, 10751]",img_movies/jQnGmbS8Pqukn0hM91Fv57TsodG.jpg
43274,La torre del terror,"[35, 10751, 27]",img_movies/1r9oeulz9KTpAlJqzu82Gv3WFMC.jpg
337703,La tortuga roja,"[16, 18, 14, 10751]",img_movies/m3pixAC0hJSYTo0gvBlwcHncXpv.jpg
260234,Monster High: ¡Monstruos! ¡Cámara! ¡Acción!,"[10751, 16, 14]",img_movies/5cO6rfT9n2DsyTJ0RFlSaHe9E80.jpg
109451,Lluvia de albóndigas 2,"[16, 10751, 35]",img_movies/wLnAUHnQXacLZs1PJnkq0ns0u2y.jpg
459003,Mavka: Guardiana del bosque,"[16, 12, 10751, 14]",img_movies/7y2MqycqOzK8V8axtRLF6BERWoG.jpg
13688,CJ7,"[35, 18, 10751, 14, 878]",img_movies/oWf77GNpcgNz8HMP5XujV6gNwWx.jpg
1186532,La fragua,"[18, 10751]",img_movies/loYpxub1ZZVmI4JzPC0jLkerq3g.jpg
15370,Haru en el reino de los gatos,"[12, 14, 16, 18, 10751]",img_movies/gqtdSLSuTmpPAQISIcCKH1ChBec.jpg
560057,El monstruo marino,"[16, 12, 28, 10751, 14]",img_movies/wEdvvT8js6qhdVvxGkeYqr6gayP.jpg
258509,Alvin y las ardillas: Fiesta sobre ruedas,"[10751, 35, 10402, 12, 16]",img_movies/isz4uh337srL6PIYiKXTS5Htssq.jpg
637395,La escalofriante historia del Capitán Calzoncillos Jale-o-ween,"[35, 16, 10751]",img_movies/qGuBwXcJhmFBQRu5F6EB2VoTCn2.jpg
17681,Scooby-Doo y el fantasma de la bruja,"[16, 35, 9648, 10751, 14]",img_movies/aVS9CqFgfkypqLoljg1VDHSvMmB.jpg
552016,Dulce Navidad,"[10751, 10770, 10749]",img_movies/sUQMRLWeM2QEnvZQjwqzO5Ms1kc.jpg
296641,Dannys dommedag,"[878, 10751, 12]",img_movies/6ao9ArkwK4pjhpFmjQ55AINOlP3.jpg
9513,Garfield 2,"[35, 10751, 12]",img_movies/n10AuSUxcJQEPtRw0uNdukpKQ1G.jpg
10530,Pocahontas,"[12, 16, 10751, 10749]",img_movies/o8QGvm0zDrJ8aONM8G5dW4BNawG.jpg
62214,Frankenweenie,"[16, 35, 10751]",img_movies/4WZaUjHswR2mak767GEXgiWYxeq.jpg
417320,Los descendientes 2,"[10751, 14, 10770, 12, 10402]",img_movies/uQCZ12XelnvTchY9ncdLgnm4Gqy.jpg
246029,Prázdniny pro psa,"[35, 10751]",img_movies/mEyiLTd8AclGKmmNUxtqesLWu0i.jpg
9593,El último gran héroe,"[12, 14, 28, 35, 10751]",img_movies/wsqkU03Ujr4L6f0KoW1c5YTcjQP.jpg
278927,El libro de la selva,"[10751, 12, 18, 14]",img_movies/pQGB08Kxyt3TLN4L01E175BRcvu.jpg
14624,El último regalo,"[10749, 18, 10751]",img_movies/grRLGopjpYSXpzk5SxA3zuEhAK2.jpg
56308,The Homecoming: A Christmas Story,"[18, 10751, 10770]",img_movies/wcXI79DjFThXsy4YcJaTl6PVWFu.jpg
664850,Estamos aquí: Notas para vivir en el planeta Tierra,"[16, 10751]",img_movies/qHbhZ44I5UJ9JUHRANwtjbwzXnX.jpg
426242,¿Dónde está Anne Frank?,"[16, 18, 10751, 36]",img_movies/c8n8gEfZbMWCjoSEMBOV72NBU7o.jpg
53985,Las calabazas mutantes del espacio exterior,"[10770, 16, 10751, 35]",img_movies/w3R9G8rqrrbMSOufl0QBaNAZPDC.jpg
74465,Un lugar para soñar,"[18, 35, 10751]",img_movies/vgbx0mlSdwVT8sNqx7x2KtO2FpS.jpg
61898,Bonanno. El poder de la mafia,"[80, 18, 10749, 10751]",img_movies/4GgXG3wQxVjy0OCILi0wkxjCguw.jpg
13836,La montaña embrujada,"[12, 10751, 14, 878, 53, 28]",img_movies/fta3pl47CEZ5mqXClD3XwX3fQhC.jpg
283366,El hogar de Miss Peregrine para niños peculiares,"[14, 12, 18, 10751, 53]",img_movies/b4585PS4VZEqvwvVZiqeYZkpxhC.jpg
2899,Astérix y Obélix: Misión Cleopatra,"[10751, 14, 35, 12]",img_movies/3I6ocizuNTB2DmNTffLxnCe4bnc.jpg
9340,Los Goonies,"[12, 35, 10751]",img_movies/v7dWDGqLS0FHsVpSLNeKo9xlkg1.jpg
113094,Ultraman Tiga La Odisea Final,"[28, 12, 10751, 14, 878]",img_movies/papDk5x8wmkamSpEm70Ssc6SqQG.jpg
560050,Más allá de la Luna,"[16, 12, 10751, 14]",img_movies/u7wYZzjhBzhfS6QsvrjVKi7v0MO.jpg
88376,Un marciano en California,"[35, 878, 10751]",img_movies/8XqgFufuM6lhNopLEYUjPEj92AM.jpg
75258,Campanilla: El secreto de las hadas,"[16, 10751, 14, 12]",img_movies/soPOZlksVHcumHnhyRlI3XtAVyx.jpg
152143,The Winning Season,"[10751, 14, 10770]",img_movies/jzuB6m5bA8FloCtLRn6y6X5DxDr.jpg
18974,Los viajes de Gulliver,"[10402, 12, 14, 35, 10751]",img_movies/9GsNRkp5lPtZJ4AMprK102waEar.jpg
77950,Turbo,"[16, 10751]",img_movies/lDARMqluCrWaFgybY9KHLY96L3n.jpg
10150,El último unicornio,"[14, 16, 10751, 12]",img_movies/4Cp4wtNd1odNn0QUCCaKSZzRkwd.jpg
364689,Ferdinand,"[16, 10751, 12, 35]",img_movies/hC5FyR149ZOnXUuXdIHQN5LAozW.jpg
426077,Slingshot Cops,"[28, 10751, 35]",img_movies/vpqeqWQs8zHhOVKeJ4l3b5T6717.jpg
13179,Campanilla,"[16, 10751, 12, 14]",img_movies/1pUkm0XAVVD2CrTF4YdGOVfXjTY.jpg
1038627,Navidad en la granja,"[10751, 35]",img_movies/fBPi8qnCmC8m8Xsx7SkFbvPEimt.jpg
50364,The Bad Mother's Handbook,"[35, 18, 10751, 10749, 10770]",img_movies/4oWpuGqm2pVVw4enBHHF3ehw7v2.jpg
404368,Ralph rompe Internet,"[10751, 16, 35, 12]",img_movies/wfff5XoLdGQzCt2Nb4ZF6WYNLAq.jpg
1186532,La fragua,"[18, 10751]",img_movies/loYpxub1ZZVmI4JzPC0jLkerq3g.jpg
738646,Operación Feliz Navidad,"[35, 10751, 10749, 10770]",img_movies/mEqi2AMFZk550l4Rnsh9FsZ0MLy.jpg
2300,Space Jam,"[35, 16, 10751, 878]",img_movies/2yyw20gloVgbzR9a5B15GqPdqux.jpg
328661,The Garbage Picking Field Goal Kicking Philadelphia Phenomenon,"[35, 10751, 10770]",img_movies/aauEHRHy0yhLgmgrPmdxDQQd5k6.jpg
10438,Beethoven 2: La familia crece,"[10751, 35]",img_movies/lMjoADYBQHNIy3UdufxayFwCB2S.jpg
690369,LEGO DC: ¡Shazam! Magia y monstruos,"[10751, 12, 16, 35]",img_movies/i6jSpfFY9jclbl9pE0vf00XHXrh.jpg
508965,Klaus,"[16, 10751, 12, 35, 14]",img_movies/aLniylyJlbXEdxvaGSuQkRACWUx.jpg
431580,Abominable,"[10751, 16, 12, 35]",img_movies/436T2Ct0SyQlb262ogsHLumepwi.jpg
550205,El dragón de los deseos,"[16, 10751, 35, 14]",img_movies/uBSOVabHjh9vbfnA6B2u1C7vIq1.jpg
39346,Casper: La primera aventura,"[12, 10751, 35, 14]",img_movies/hEauEbt3cZFBVEFvq6da67advIV.jpg
555281,Christmas Bells Are Ringing,"[10751, 10770, 35, 10749]",img_movies/bJV4HVbYZMblIEa1bqk6mSHQ5YJ.jpg
193473,Tage die bleiben,"[18, 10751]",img_movies/ud9KufAFU2JNwROiPBZvWEieORV.jpg
1094556,El retorno de los Thunderman,"[10751, 878, 28, 35]",img_movies/u9F0QlZwwecGE9eHaaGKzx3pSS0.jpg
12599,Pokémon 2: El poder de uno,"[12, 14, 16, 878, 10751]",img_movies/onOIJL2FPGF6hQ66zDEyesfTxSi.jpg
428045,El misterio del dragón,"[28, 12, 10751, 14]",img_movies/sXldjUfEkxpbElx0wXaWrjWfAGv.jpg
37112,Héroes de hierro,"[28, 12, 18, 10751, 10752, 37]",img_movies/tbU8ECQEhWhMx3rEVaBulmId4s0.jpg
602307,LEGO DC Batman: La Bat-familia importa,"[16, 10751, 28, 35]",img_movies/ugroi0DuziV0MUoz6bYoTzODHqq.jpg
2616,Solos con nuestro tío,"[35, 18, 10751]",img_movies/kYyxouNI4j0LaGDxlRzmYMAtnxb.jpg
13597,Dentro del laberinto,"[12, 10751, 14]",img_movies/AhRH7qhyRWGOfr88UKLfSUEm7A0.jpg
252,Un mundo de fantasía,"[10751, 14, 35]",img_movies/tUVyOKCUgPYMjcYmpn9F69JpyXK.jpg
615677,Superniños,"[10751, 28, 14, 35]",img_movies/5AcJFpvxcqjLNADrCNAUYOsIrQP.jpg
1040148,"Ruby, aventuras de una kraken adolescente","[16, 10751, 14, 35]",img_movies/kAU8CSAY5aCS91dSD5oky5TZcJU.jpg
1115009,Un héroe anónimo,"[18, 10402, 10751]",img_movies/80ARSA2k0sTgbRF9Z4oIj6gfdeh.jpg
10567,Dinosaurio,"[16, 10751, 12]",img_movies/cPSmob9PGE2O4DE0PHaaqgwDrVg.jpg
778814,Daisy Quokka: El Animal Más Peligroso Del Mundo,"[16, 35, 10751]",img_movies/2hx1ByfkqYTR8I5MBWzBkVXizsg.jpg
539681,DC Liga de supermascotas,"[10751, 35, 12, 16, 878]",img_movies/8RNFUMjIyqvqz2OiGSA4493YLc6.jpg
17979,Cuento de Navidad,"[16, 10751, 14]",img_movies/mXi0FdzFmsN1v1do0wZA0NLNqQh.jpg
370071,Una Estrella por Navidad,"[10751, 35]",img_movies/kuPmTKaiAB7HjpZZHGUQWCK6AwD.jpg
381289,Tu mejor amigo,"[12, 35, 14, 10751, 18]",img_movies/1vz34upg09Hh9p4aV2Uau19g2bv.jpg
378932,Antboy 3,"[28, 12, 10751]",img_movies/wThFeVFNhZM5sSaPsIxN2hQ1KmP.jpg
454640,Angry Birds 2: La película,"[10751, 35, 12, 16]",img_movies/yIkmA2y50NYJkAYT9nZ5pcle9tP.jpg
486589,Zapatos rojos y los siete trolls,"[16, 14, 10751, 35, 10749, 12]",img_movies/2OqPy2SP4Jiu9ftYoqfshxEF4zi.jpg
587807,Tom y Jerry,"[35, 10751, 16]",img_movies/orzPlWUbf0S5HeWmpP3TeHvduwn.jpg
11674,101 dálmatas (¡Más vivos que nunca!),"[10751, 35]",img_movies/rzUvS1tW6WuJHYB4bbFOW89aNVc.jpg
2270,Stardust,"[12, 14, 10749, 10751]",img_movies/73JmdwtJyFQyKem7QHlDzmadNef.jpg
25786,Samantha: An American Girl Holiday,"[18, 10751, 10770]",img_movies/hJwb18mOK68CJfREiNaBD0Xfrpn.jpg
8916,Antz (Hormigaz),"[16, 18, 10751, 35, 12, 10749, 10752]",img_movies/iKMrcYgfsvw58sH5tlbi6ENtQ02.jpg
38745,Los viajes de Gulliver,"[10751, 35, 12, 14]",img_movies/qty5QXxTyXWI4Rmn9m9348c8HSz.jpg
1354627,Bob Esponja: Campamento del Terror,"[10770, 10751, 35, 27, 16]",img_movies/aUOCmqkbCX94znDJNtSy1402Sie.jpg
139017,Franklin and the Green Knight,"[10751, 16]",img_movies/eZRQIAF4mAjDbSLynosXXPqOXaW.jpg
72268,Bäst i Sverige!,"[10751, 18]",img_movies/9lteMKiRK70PwygPecMb7RS4Hjd.jpg
1268,Las vacaciones de Mr. Bean,"[10751, 35]",img_movies/67boPPEDTXpLi7X18SGKzV45A1T.jpg
6878,De vuelta a casa: Un viaje increíble,"[12, 35, 10751]",img_movies/2zcHLbkPIuY0hOeZ9hYWvi2uYpx.jpg
579524,Pequeños ayudantes de Santa (2019),"[16, 35, 10751, 12]",img_movies/aNqDp2Ic7VjTRuqn9czlIsGvUu9.jpg
1061728,Patrick,"[16, 35, 10751]",img_movies/rQ9nWZzqMsfiDUOSQMlXQXKIcty.jpg
762008,"The Snowden, Raggedy Ann & Andy Holiday Show","[10751, 14, 35]",img_movies/lIun8a1alqiNiTor1rVYsjoWMRQ.jpg
